Datetime,Open,High,Low,Close,Adj Close,Volume,RSI,RSI_ohlc3,RSI_ohlc4,RSI_finTA
2023-01-02 14:00:00+00:00,1215.417236328125,1216.68896484375,1215.2774658203125,1216.469970703125,1216.469970703125,66558464,72.12913258192393,74.40238179599984,75.28802124091372,72.75195295430942
2023-01-02 15:00:00+00:00,1216.556640625,1219.860595703125,1216.149658203125,1219.0858154296875,1219.0858154296875,123172096,75.08867575643845,76.99804929490129,77.79514013986712,75.7291080889805
2023-01-02 16:00:00+00:00,1219.104248046875,1219.4136962890625,1217.4608154296875,1217.4608154296875,1217.4608154296875,0,70.10821853907973,76.0493801230703,77.64386096402038,70.57069002618405
2023-01-02 17:00:00+00:00,1217.3970947265625,1217.569091796875,1216.974365234375,1217.07763671875,1217.07763671875,0,68.94692407845781,72.61192234707804,73.7277826224172,69.37074121540645
2023-01-02 18:00:00+00:00,1217.1136474609375,1218.7574462890625,1217.087646484375,1218.23388671875,1218.23388671875,0,70.5330708051235,73.76821743593825,74.76924827817177,70.97454925281242
2023-01-02 19:00:00+00:00,1218.2122802734375,1218.8812255859375,1217.832763671875,1218.871337890625,1218.871337890625,0,71.4003895126529,74.47934443213447,75.54809880119852,71.84969202528589
2023-01-02 20:00:00+00:00,1218.74658203125,1218.8433837890625,1217.4678955078125,1218.1868896484375,1218.1868896484375,0,69.05028235512366,72.94242266954156,74.22691552585971,69.42910944099239
2023-01-02 21:00:00+00:00,1218.2989501953125,1219.0626220703125,1218.2989501953125,1219.0626220703125,1219.0626220703125,5334016,70.39303635341696,73.9673390207667,75.11839154828166,70.7852737606716
2023-01-02 22:00:00+00:00,1219.2764892578125,1219.7579345703125,1215.4056396484375,1215.4056396484375,1215.4056396484375,114574336,58.90096529523825,65.80680724782978,67.35836722624757,59.01237420212358
2023-01-02 23:00:00+00:00,1215.43359375,1216.56103515625,1214.57861328125,1214.76123046875,1214.76123046875,45279232,57.131003131192806,60.112217325415074,60.59497029694456,57.20681464637431
2023-01-03 00:00:00+00:00,1214.7440185546875,1216.56884765625,1214.2879638671875,1216.0338134765625,1216.0338134765625,14960896,59.70607987491947,60.885041987896315,61.2041104395442,59.82122925147657
2023-01-03 01:00:00+00:00,1216.0631103515625,1216.0631103515625,1212.489501953125,1213.552734375,1213.552734375,0,53.01925908755225,55.30574576622468,56.11204445644585,53.0201203445785
2023-01-03 02:00:00+00:00,1213.6253662109375,1214.9814453125,1213.6253662109375,1214.5286865234375,1214.5286865234375,17001472,55.14721739506589,56.23550239196845,56.48023785410595,55.17876336586164
2023-01-03 03:00:00+00:00,1214.5762939453125,1215.711669921875,1213.4185791015625,1215.700439453125,1215.700439453125,0,57.6286784837205,57.79153701639217,58.21470038263158,57.69227449871482
2023-01-03 04:00:00+00:00,1215.7633056640625,1215.8204345703125,1213.9957275390625,1214.141357421875,1214.141357421875,0,53.39573699754329,56.67378868903413,57.47901180464492,53.401204190291644
2023-01-03 05:00:00+00:00,1214.2098388671875,1217.14892578125,1214.00537109375,1217.14892578125,1217.14892578125,17543168,59.565727092284206,60.74328105885412,61.11249414059656,59.63787991801515
2023-01-03 06:00:00+00:00,1217.2498779296875,1219.0953369140625,1217.054443359375,1217.054443359375,1217.054443359375,16725760,59.30012309279474,64.76301812194174,65.63622041780383,59.36906160739266
2023-01-03 07:00:00+00:00,1216.971923828125,1217.34326171875,1216.0950927734375,1217.230224609375,1217.230224609375,0,59.66051475087922,61.26757223169355,62.05848661957675,59.732721282832365
2023-01-03 08:00:00+00:00,1217.227783203125,1217.353759765625,1214.8336181640625,1215.7547607421875,1215.7547607421875,0,55.23902755156139,57.66369257972141,58.546096010628055,55.26173322881142
2023-01-03 09:00:00+00:00,1215.739501953125,1218.358642578125,1215.739501953125,1218.3492431640625,1218.3492431640625,0,60.74777089172394,61.67536202521242,62.129425572547404,60.815776861716586
2023-01-03 10:00:00+00:00,1218.1649169921875,1218.327880859375,1217.1746826171875,1217.1746826171875,1217.1746826171875,0,57.30913465252484,61.87386235590676,62.82948810484202,57.344937033955546
2023-01-03 11:00:00+00:00,1217.151611328125,1217.2479248046875,1215.648193359375,1215.6778564453125,1215.6778564453125,0,53.17800722977438,56.27085436603374,56.92535212629698,53.179654479124004
2023-01-03 12:00:00+00:00,1215.71337890625,1216.5504150390625,1215.0623779296875,1215.0623779296875,1215.0623779296875,0,51.533041963220505,53.841099620108956,54.08793020191121,51.52246475767288
2023-01-03 13:00:00+00:00,1215.1793212890625,1216.515380859375,1215.1793212890625,1216.217529296875,1216.217529296875,10804736,54.38499940513671,55.19837588897536,55.261427187228996,54.394903531974265
2023-01-03 14:00:00+00:00,1216.2261962890625,1218.234375,1212.792236328125,1212.792236328125,1212.792236328125,105325312,45.782239192441104,49.96311312165032,50.44064549859768,45.740206312114694
2023-01-03 15:00:00+00:00,1211.84326171875,1211.8504638671875,1208.650146484375,1210.509521484375,1210.509521484375,118164736,41.11463759821878,37.862037505565894,37.61658234842245,41.05238853313763
2023-01-03 16:00:00+00:00,1210.72216796875,1211.8304443359375,1208.3099365234375,1208.3099365234375,1208.3099365234375,66390784,37.18102267762068,35.9861883480805,35.62428640133723,37.10607667570108
2023-01-03 17:00:00+00:00,1208.1898193359375,1209.49755859375,1207.721923828125,1208.285400390625,1208.285400390625,8168960,37.13833840345668,33.904675483063286,33.23572589787653,37.063276373501715
2023-01-03 18:00:00+00:00,1208.3372802734375,1209.0584716796875,1207.6278076171875,1208.159912109375,1208.159912109375,37504256,36.904985425002835,33.43886201525248,32.82388443324173,36.82929732458753
2023-01-03 19:00:00+00:00,1208.20458984375,1209.7037353515625,1207.4915771484375,1209.4921875,1209.4921875,69641728,41.13392497342939,36.08249714666792,35.33318758076036,41.08192380481285
2023-01-03 20:00:00+00:00,1209.455322265625,1211.657470703125,1209.455322265625,1210.694580078125,1210.694580078125,58503680,44.734154700010905,42.87632043016013,42.306268294486685,44.70020266999958
2023-01-03 21:00:00+00:00,1210.8280029296875,1211.8468017578125,1210.724365234375,1211.55810546875,1211.55810546875,50574592,47.23026380964687,45.69535448744917,45.41582851807764,47.20768396086088
2023-01-03 22:00:00+00:00,1211.53759765625,1212.185546875,1210.716064453125,1212.185546875,1212.185546875,0,49.03158285824957,46.86043813841415,46.73290254328923,49.01662933798725
2023-01-03 23:00:00+00:00,1212.1905517578125,1214.8861083984375,1212.1905517578125,1214.7681884765625,1214.7681884765625,0,55.730250540240256,54.308227685173286,54.01713626724144,55.73939179039432
2023-01-04 00:00:00+00:00,1214.7186279296875,1214.836669921875,1213.1688232421875,1213.370849609375,1213.370849609375,0,51.76605866595403,53.74581450078557,54.17657193388366,51.7623896984658
2023-01-04 01:00:00+00:00,1213.3681640625,1225.4112548828125,1213.3681640625,1223.755615234375,1223.755615234375,249148416,69.26409515987757,69.23919106145077,68.94319776345831,69.29591892423974
2023-01-04 02:00:00+00:00,1223.8370361328125,1230.398681640625,1223.7110595703125,1230.398681640625,1230.398681640625,243590400,75.40961328184021,77.62227602417899,77.971843567838,75.44465865737108
2023-01-04 03:00:00+00:00,1230.5791015625,1249.1571044921875,1230.5791015625,1249.1571044921875,1249.1571044921875,709786880,84.70775497173548,85.95094979088182,86.11566714638079,84.73855830908754
2023-01-04 04:00:00+00:00,1249.2412109375,1251.4774169921875,1248.5936279296875,1249.7730712890625,1249.7730712890625,285533184,84.9095354170068,88.18608615531254,88.63221730316437,84.94012512312725
2023-01-04 05:00:00+00:00,1249.7181396484375,1249.8443603515625,1247.4857177734375,1248.1297607421875,1248.1297607421875,48787456,81.8081797053288,85.13369275644752,85.8424123228285,81.834790069295
2023-01-04 06:00:00+00:00,1248.092041015625,1249.777099609375,1247.435302734375,1249.777099609375,1249.777099609375,53598208,82.49829776538415,85.324552458776,85.96767057240072,82.5245102160309
2023-01-04 07:00:00+00:00,1249.7047119140625,1251.17431640625,1248.656005859375,1250.8931884765625,1250.8931884765625,71565824,82.96967719842623,85.80368001642066,86.44346698345446,82.99559011141068
2023-01-04 08:00:00+00:00,1251.1246337890625,1253.12255859375,1248.9490966796875,1250.6065673828125,1250.6065673828125,224560640,82.35622486054174,86.06025060472619,86.71430550018084,82.38142018882158
2023-01-04 09:00:00+00:00,1250.6614990234375,1250.7181396484375,1249.36083984375,1249.41162109375,1249.41162109375,0,79.71016271133709,83.41277239179612,84.12560126034064,79.73235268360202
2023-01-04 10:00:00+00:00,1249.460205078125,1249.644775390625,1248.745849609375,1249.1854248046875,1249.1854248046875,0,79.19147754263078,81.78538760071088,82.35047346525742,79.21309550402125
2023-01-04 11:00:00+00:00,1249.3538818359375,1251.104736328125,1248.96044921875,1251.007568359375,1251.007568359375,25618432,80.30337260226285,82.45852016602043,82.95724035397997,80.32470192890462
2023-01-04 12:00:00+00:00,1250.8795166015625,1253.6676025390625,1250.6839599609375,1250.8544921875,1250.8544921875,94064640,79.91703090393176,83.2466627774802,83.74043089257552,79.93795759251785
2023-01-04 13:00:00+00:00,1250.861572265625,1253.1256103515625,1250.767578125,1252.7960205078125,1252.7960205078125,0,81.15538779277752,83.53257859805672,83.99977666319546,81.1759252505922
2023-01-04 14:00:00+00:00,1252.934814453125,1253.4088134765625,1250.414794921875,1250.46435546875,1250.46435546875,174592,75.16134854127054,81.11882274693039,82.20173278516808,75.1763244104074
2023-01-04 15:00:00+00:00,1250.467529296875,1254.8756103515625,1246.206298828125,1254.722412109375,1254.722412109375,152367104,78.31169168078837,81.48270819794064,82.39560312531863,78.3266225758989
2023-01-04 16:00:00+00:00,1254.776611328125,1255.56591796875,1252.6014404296875,1253.8560791015625,1253.8560791015625,20285440,76.19425617366065,82.93530759994768,83.92512331531611,76.20756968819936
2023-01-04 17:00:00+00:00,1253.8570556640625,1263.2099609375,1253.00244140625,1261.02978515625,1261.02978515625,350864896,80.81909051161004,85.8587312762881,86.51675841534703,80.8319515863023
2023-01-04 18:00:00+00:00,1261.033447265625,1264.8074951171875,1259.6373291015625,1263.1923828125,1263.1923828125,143607808,81.9570795861155,87.44132075531157,88.18496397174613,81.96967150060642
2023-01-04 19:00:00+00:00,1263.068115234375,1263.068115234375,1253.27734375,1254.095947265625,1254.095947265625,248460288,64.59669326098056,72.90599081515028,74.58067820808554,64.60067523527303
2023-01-04 20:00:00+00:00,1253.9930419921875,1254.150634765625,1249.596435546875,1249.8607177734375,1249.8607177734375,116168192,58.394629806112306,62.034667869771,62.66320070308803,58.39631049406262
2023-01-04 21:00:00+00:00,1250.0489501953125,1252.9512939453125,1250.0489501953125,1252.3349609375,1252.3349609375,0,60.76465780888077,62.65014580786732,62.91091455080958,60.7669342080615
2023-01-04 22:00:00+00:00,1252.38720703125,1254.9581298828125,1252.282470703125,1254.1441650390625,1254.1441650390625,24095744,62.44909329702383,64.80219498590037,65.13967724190948,62.45174228524895
2023-01-04 23:00:00+00:00,1254.1025390625,1256.9300537109375,1253.7291259765625,1256.4031982421875,1256.4031982421875,9001472,64.49856791574587,66.73916550626853,67.09946987827439,64.50161332140893
2023-01-05 00:00:00+00:00,1256.484619140625,1258.571533203125,1254.2572021484375,1254.3511962890625,1254.3511962890625,86891520,61.229509110461514,66.7799282388365,67.33043833578485,61.23158088694658
2023-01-05 01:00:00+00:00,1254.256103515625,1256.1710205078125,1252.9835205078125,1254.923828125,1254.923828125,0,61.81119843501547,64.53274161278296,64.81618369068815,61.813382705687935
2023-01-05 02:00:00+00:00,1254.83447265625,1254.83447265625,1253.5023193359375,1254.796142578125,1254.796142578125,0,61.58930419630545,63.82766264639276,64.25062061761145,61.59142604757997
2023-01-05 03:00:00+00:00,1254.710205078125,1254.710205078125,1252.6474609375,1253.2298583984375,1253.2298583984375,0,58.80077364986527,61.86776650265371,62.36521844797651,58.80214461361959
2023-01-05 04:00:00+00:00,1253.2437744140625,1254.36572265625,1253.2005615234375,1254.36572265625,1254.36572265625,0,60.20781997788546,62.52236993290452,62.811264527503994,60.209463222092005
2023-01-05 05:00:00+00:00,1254.31640625,1254.7191162109375,1253.8338623046875,1253.93359375,1253.93359375,0,59.37699580322068,62.80599287064249,63.20637469045133,59.37843053987246
2023-01-05 06:00:00+00:00,1253.9866943359375,1254.0928955078125,1250.978759765625,1251.83203125,1251.83203125,0,55.37493977329165,58.04371165698813,58.590157256468935,55.37544300912566
2023-01-05 07:00:00+00:00,1251.753662109375,1251.753662109375,1249.12060546875,1250.978271484375,1250.978271484375,0,53.788823408824136,54.050437257175076,54.357054171989915,53.78899086198225
2023-01-05 08:00:00+00:00,1250.9664306640625,1251.1343994140625,1248.638427734375,1250.4647216796875,1250.4647216796875,0,52.808970142707345,52.79968907687492,53.024489421096845,52.80893963251779
2023-01-05 09:00:00+00:00,1250.5185546875,1250.677978515625,1247.0726318359375,1247.7490234375,1247.7490234375,36930048,47.84541395318696,49.202526061304226,49.524560101696906,47.844491779673
2023-01-05 10:00:00+00:00,1247.7977294921875,1251.7901611328125,1247.7977294921875,1251.4708251953125,1251.4708251953125,44798464,54.19897042133489,53.22883793860833,52.89309054514065,54.199166131112705
2023-01-05 11:00:00+00:00,1251.4970703125,1253.7825927734375,1250.6815185546875,1253.7447509765625,1253.7447509765625,53917696,57.59773569673145,57.855835632880485,57.900816044326476,57.598414854301105
2023-01-05 12:00:00+00:00,1253.9547119140625,1254.40576171875,1252.0657958984375,1252.9208984375,1252.9208984375,0,55.97699551787334,58.58619840538947,58.94729737006333,55.97742478075231
2023-01-05 13:00:00+00:00,1252.89111328125,1253.08154296875,1249.60009765625,1249.60009765625,1249.60009765625,111669248,49.88379468904032,52.67957959882237,53.11395217078954,49.88340404873971
2023-01-05 14:00:00+00:00,1249.5341796875,1250.3699951171875,1245.173095703125,1248.1131591796875,1248.1131591796875,98747904,47.39601130609993,46.54890798425286,46.724887113802396,47.395340218348515
2023-01-05 15:00:00+00:00,1248.203857421875,1251.6671142578125,1248.203857421875,1249.6707763671875,1249.6707763671875,0,50.19791387316913,50.75976133432211,50.48791923743769,50.197598341998436
2023-01-05 16:00:00+00:00,1249.6478271484375,1250.4384765625,1248.09521484375,1248.76513671875,1248.76513671875,0,48.57777821314436,49.17001048006332,49.2190606650129,48.577293914441256
2023-01-05 17:00:00+00:00,1248.765380859375,1249.5673828125,1247.6630859375,1247.672607421875,1247.672607421875,0,46.622867007508404,47.460185366754274,47.434228158406846,46.62219496092453
2023-01-05 18:00:00+00:00,1247.79638671875,1250.687744140625,1247.667724609375,1250.687744140625,1250.687744140625,0,52.32501582038355,50.653662639045514,50.32439733261616,52.32495547517533
2023-01-05 19:00:00+00:00,1250.6827392578125,1253.5780029296875,1250.6658935546875,1253.5040283203125,1253.5040283203125,0,56.950965160285946,56.623399749472924,56.54655483377557,56.95130617022897
2023-01-05 20:00:00+00:00,1253.402099609375,1253.60546875,1252.201416015625,1253.2235107421875,1253.2235107421875,0,56.36431012966656,57.44031392559389,57.733432748448934,56.36459798671072
2023-01-05 21:00:00+00:00,1253.1478271484375,1253.5709228515625,1251.8819580078125,1252.154296875,1252.154296875,8946944,54.07771523010082,56.175927674650886,56.47479197810977,54.07780577782565
2023-01-05 22:00:00+00:00,1252.2730712890625,1252.584716796875,1250.81396484375,1250.81396484375,1250.81396484375,0,51.26982965213694,53.169710239568566,53.4264650735778,51.26969938475745
2023-01-05 23:00:00+00:00,1250.894775390625,1252.22705078125,1249.1265869140625,1250.340576171875,1250.340576171875,47160064,50.27689723949547,50.989559107739005,51.074019743781264,50.27669455277479
2023-01-06 00:00:00+00:00,1250.458984375,1255.4217529296875,1250.343994140625,1254.764892578125,1254.764892578125,0,58.38814848352859,57.56437887846921,57.25303769268477,58.388491192165695
2023-01-06 01:00:00+00:00,1254.8182373046875,1255.0103759765625,1252.71337890625,1252.71337890625,1252.71337890625,0,53.9901311569989,57.4765105202365,57.90659435941201,53.99019118444283
2023-01-06 02:00:00+00:00,1252.614013671875,1252.614013671875,1249.7257080078125,1251.7974853515625,1251.7974853515625,12228608,52.103217425032646,51.745483024800535,52.01721786145562,52.1031690013154
2023-01-06 03:00:00+00:00,1251.7672119140625,1252.3714599609375,1250.92236328125,1252.0987548828125,1252.0987548828125,0,52.68894435674548,52.75637926229605,52.80469040704999,52.688929135128554
2023-01-06 04:00:00+00:00,1252.014892578125,1252.014892578125,1249.0416259765625,1250.3514404296875,1250.3514404296875,9205504,48.950055289256575,49.23099397634305,49.51544074984324,48.949847760174904
2023-01-06 05:00:00+00:00,1250.386962890625,1250.4034423828125,1248.66650390625,1249.1639404296875,1249.1639404296875,7078656,46.533292119941635,46.56182378788448,46.6580999576228,46.532976006486756
2023-01-06 06:00:00+00:00,1249.2064208984375,1249.390380859375,1246.9931640625,1247.630615234375,1247.630615234375,0,43.543831190326735,43.20790133706826,43.26804396991821,43.543397839375444
2023-01-06 07:00:00+00:00,1247.64306640625,1247.859375,1246.695556640625,1247.57958984375,1247.57958984375,0,43.44380960031528,41.76476352525545,41.62993454126486,43.4433726533567
2023-01-06 08:00:00+00:00,1247.599853515625,1249.5079345703125,1247.599853515625,1249.4473876953125,1249.4473876953125,0,48.13982300429559,46.30689805637141,45.913048182667275,48.139620009363085
2023-01-06 09:00:00+00:00,1249.3856201171875,1249.3856201171875,1246.7174072265625,1247.900390625,1247.900390625,0,44.820352949166484,44.16551185073609,44.24387774112847,44.82003386076866
2023-01-06 10:00:00+00:00,1247.9283447265625,1248.4476318359375,1246.8009033203125,1246.8009033203125,1246.8009033203125,0,42.57342931890689,42.54316273912883,42.415258198037435,42.57304258431599
2023-01-06 11:00:00+00:00,1246.69189453125,1246.69189453125,1242.9583740234375,1244.348876953125,1244.348876953125,112390144,37.99836174907132,36.5811279309779,36.5492880596715,37.99786456814933
2023-01-06 12:00:00+00:00,1244.438720703125,1244.4468994140625,1242.4444580078125,1244.251953125,1244.251953125,0,37.82532765511164,34.722136946937695,34.45063947410824,37.82482701538452
2023-01-06 13:00:00+00:00,1244.0703125,1249.6024169921875,1240.947509765625,1248.7218017578125,1248.7218017578125,334088448,49.293137662383906,43.51991738397151,42.76867671837083,49.293038691321115
2023-01-06 14:00:00+00:00,1248.838623046875,1250.5810546875,1247.12841796875,1248.3121337890625,1248.3121337890625,0,48.41180047726353,49.595039898787,49.57832671550096,48.411679928208855
2023-01-06 15:00:00+00:00,1248.367431640625,1260.021484375,1248.367431640625,1260.021484375,1260.021484375,231832576,66.7248627035056,63.586001187922015,62.906839973024475,66.7250978633538
2023-01-06 16:00:00+00:00,1260.353515625,1262.7576904296875,1259.425048828125,1262.7576904296875,1262.7576904296875,207867904,69.45365526572975,70.16957026637003,70.31584256264118,69.45391394358428
2023-01-06 17:00:00+00:00,1262.6866455078125,1264.2257080078125,1262.4912109375,1262.5736083984375,1262.5736083984375,81496064,69.04343197023294,71.62355891508774,71.84591191932932,69.04368272356288
2023-01-06 18:00:00+00:00,1262.6376953125,1267.7252197265625,1262.6376953125,1266.2913818359375,1266.2913818359375,59714560,72.5675181350968,73.93921893877514,73.99686097012446,72.56778903792221
2023-01-06 19:00:00+00:00,1266.3262939453125,1272.946044921875,1265.3759765625,1272.4559326171875,1272.4559326171875,232196608,77.20193323312759,77.69833566664695,77.74443040352507,77.20221158876161
2023-01-06 20:00:00+00:00,1272.5057373046875,1273.2203369140625,1266.99951171875,1266.99951171875,1266.99951171875,132391424,66.49404785385212,74.7718108666106,76.16232586631847,66.4941816923556
2023-01-06 21:00:00+00:00,1266.9718017578125,1267.872802734375,1266.3206787109375,1266.5135498046875,1266.5135498046875,7069184,65.62108056756716,69.60498917475545,70.13556628409512,65.62120412801879
2023-01-06 22:00:00+00:00,1266.5943603515625,1269.1737060546875,1266.552734375,1269.1737060546875,1269.1737060546875,41359872,68.09065797104827,70.99477218393857,71.4007067490467,68.09079502924291
2023-01-06 23:00:00+00:00,1269.26318359375,1270.69677734375,1268.673095703125,1269.43896484375,1269.43896484375,0,68.33492132239337,72.26771703272242,72.78674115868856,68.33505952742621
2023-01-07 00:00:00+00:00,1269.4197998046875,1270.0489501953125,1267.2916259765625,1270.029296875,1270.029296875,0,68.90539647756778,71.03179918128164,71.64288986776516,68.9055372290689
2023-01-07 01:00:00+00:00,1270.149658203125,1270.5982666015625,1268.72900390625,1269.0135498046875,1269.0135498046875,1047040,66.67941345433314,71.38737572534876,72.032889901275,66.67953064183179
2023-01-07 02:00:00+00:00,1269.1756591796875,1269.411865234375,1266.774658203125,1267.0311279296875,1267.0311279296875,0,62.43980877840898,66.73281455269891,67.3888516838463,62.43988459802954
2023-01-07 03:00:00+00:00,1267.11669921875,1267.4913330078125,1266.4730224609375,1266.9752197265625,1266.9752197265625,0,62.31946560801368,64.712316127098,65.03889244195311,62.31954032061326
2023-01-07 04:00:00+00:00,1266.923828125,1266.989013671875,1265.177978515625,1265.177978515625,1265.177978515625,0,58.42141499898703,61.545776799211424,62.00180748396684,58.42145586086014
2023-01-07 05:00:00+00:00,1265.1627197265625,1265.3023681640625,1264.700927734375,1265.0213623046875,1265.0213623046875,0,58.08048203627646,59.52113050048523,59.72569578942723,58.08052012264941
2023-01-07 06:00:00+00:00,1264.9254150390625,1265.1182861328125,1263.8330078125,1265.083251953125,1265.083251953125,0,58.18433094976365,58.63473300603268,58.84137095435173,58.18436971265593
