Datetime,Open,High,Low,Close,Adj Close,Volume,RSI,RSI_ohlc3,RSI_ohlc4,RSI_finTA
2023-01-03 09:30:00-05:00,85.44000244140625,86.95999908447266,84.4800033569336,84.87039947509766,84.87039947509766,18912072,,,,
2023-01-03 10:30:00-05:00,84.87999725341797,85.5,84.56189727783203,85.0083999633789,85.0083999633789,7146381,,,,100.0
2023-01-03 11:30:00-05:00,85.00050354003906,85.0199966430664,84.20999908447266,84.41000366210938,84.41000366210938,4802151,,,,17.637484379758263
2023-01-03 12:30:00-05:00,84.41500091552734,84.96499633789062,84.20500183105469,84.91999816894531,84.91999816894531,4072132,,,,53.09508004568914
2023-01-03 13:30:00-05:00,84.93000030517578,85.51000213623047,84.87999725341797,85.44499969482422,85.44499969482422,4349226,,,,68.24880750173767
2023-01-03 14:30:00-05:00,85.44999694824219,86.38999938964844,85.08999633789062,86.19599914550781,86.19599914550781,7381709,,,,78.79998579704751
2023-01-03 15:30:00-05:00,86.20999908447266,86.48999786376953,85.7699966430664,85.81999969482422,85.81999969482422,7385734,,,,66.82646942321634
2023-01-04 09:30:00-05:00,86.55000305175781,86.9800033569336,83.36000061035156,84.08999633789062,84.08999633789062,19265575,,,,38.12327646577736
2023-01-04 10:30:00-05:00,84.08039855957031,85.33999633789062,83.77999877929688,85.19499969482422,85.19499969482422,8630974,,,,52.23531983380963
2023-01-04 11:30:00-05:00,85.19000244140625,86.09929656982422,85.19000244140625,85.7750015258789,85.7750015258789,6882077,,,,57.689852903857165
2023-01-04 12:30:00-05:00,85.77999877929688,86.08999633789062,85.12000274658203,85.90989685058594,85.90989685058594,4618367,,,,58.86637452104792
2023-01-04 13:30:00-05:00,85.90499877929688,86.29000091552734,84.55999755859375,84.59010314941406,84.59010314941406,7445822,,,,45.52740905092031
2023-01-04 14:30:00-05:00,84.56999969482422,85.69000244140625,84.46499633789062,85.04019927978516,85.04019927978516,6474313,,,,49.71244587213333
2023-01-04 15:30:00-05:00,85.02999877929688,85.19999694824219,84.4749984741211,85.13999938964844,85.13999938964844,6598006,,,,50.61838079274014
2023-01-05 09:30:00-05:00,85.25,85.41999816894531,83.69999694824219,83.76000213623047,83.76000213623047,16534860,44.27511182927999,40.428663389014766,41.04659304615112,39.91143281270654
2023-01-05 10:30:00-05:00,83.76000213623047,83.88999938964844,83.12000274658203,83.52999877929688,83.52999877929688,8140067,43.17244553544032,35.444362392251435,35.68020932811168,38.45156963997045
2023-01-05 11:30:00-05:00,83.52960205078125,84.26000213623047,83.44999694824219,83.76499938964844,83.76499938964844,5926456,44.6881757697318,38.69657976554979,38.48189603029569,40.832873472287595
2023-01-05 12:30:00-05:00,83.76619720458984,84.19999694824219,83.4800033569336,83.98200225830078,83.98200225830078,6218934,46.11737527667103,39.35464394423214,39.28098085601084,43.02498888605848
2023-01-05 13:30:00-05:00,83.98249816894531,84.2699966430664,83.75,83.7699966430664,83.7699966430664,5065515,44.89682115813468,39.83071357439504,39.90278387574416,41.41076859864937
2023-01-05 14:30:00-05:00,83.76699829101562,84.20999908447266,83.38999938964844,83.53559875488281,83.53559875488281,6852064,43.52523039630615,38.1804225998428,38.261276168084294,39.639980944465286
2023-01-05 15:30:00-05:00,83.52999877929688,83.58000183105469,83.06999969482422,83.11000061035156,83.11000061035156,7095030,41.07174845946987,34.906396877865156,35.110171240898076,36.58124237207953
2023-01-06 09:30:00-05:00,83.02999877929688,83.5199966430664,81.43000030517578,82.94010162353516,82.94010162353516,22488879,40.099982425855,31.013241061941,31.25594141829425,35.40669625229101
2023-01-06 10:30:00-05:00,82.94999694824219,84.3949966430664,82.87010192871094,84.03500366210938,84.03500366210938,12214051,48.548587073750014,43.408796988826175,42.75594412528223,47.17735848773555
2023-01-06 11:30:00-05:00,84.0250015258789,85.09010314941406,83.88999938964844,85.02999877929688,85.02999877929688,9001176,54.789242325460485,50.95146946925031,50.57925712903576,55.1719084089521
2023-01-06 12:30:00-05:00,85.02999877929688,85.37000274658203,84.70999908447266,85.31999969482422,85.31999969482422,6447715,56.447342073383965,54.31466629444947,54.28612487839901,57.20487975435308
2023-01-06 13:30:00-05:00,85.31999969482422,85.8499984741211,85.25,85.50499725341797,85.50499725341797,7546234,57.517698007862805,57.06344335068532,56.99044629321263,58.49789152789309
2023-01-06 14:30:00-05:00,85.50499725341797,86.4000015258789,85.46479797363281,86.06999969482422,86.06999969482422,7866827,60.69480962071775,59.92882195097857,59.75236814210786,62.24936201901856
2023-01-06 15:30:00-05:00,86.07990264892578,86.33000183105469,85.91000366210938,86.04000091552734,86.04000091552734,7746684,60.43636902331985,60.66272079646667,60.7176265378274,61.92927701696943
2023-01-09 09:30:00-05:00,87.45999908447266,89.2699966430664,87.45999908447266,88.41000366210938,88.41000366210938,18516004,70.95769034532601,71.73948035705526,71.54696092532117,73.51569053130703
2023-01-09 10:30:00-05:00,88.41079711914062,89.37999725341797,88.41079711914062,89.33999633789062,89.33999633789062,8918747,73.89173984023162,74.02531809749777,73.93994541756416,76.53368326869021
